LOC_ID,metric,n_threads,n_mussel,slope_mixed,p_mixed,q_mixed,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set,tier
LOC134701699,max_displacement,136,45,-0.0012385345711438333,0.9253019715789665,0.9805789868111874,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.651,2.7900000000000003e-117,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134696794,max_displacement,136,45,-5.673458453678385e-4,0.9332342005100616,0.9805789868111874,Heat shock protein 70 B2,73.783,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134711517,max_displacement,136,45,-8.305224185808643e-4,0.9357928801485007,0.9805789868111874,Collagen alpha-1(IV) chain,42.595,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134710785,max_displacement,136,45,-1.1575078215261733e-4,0.9396867811827168,0.9805789868111874,Foot protein 12,46.774,1.5e-128,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134719074,max_displacement,136,45,-4.1738213858046096e-4,0.9422374292676177,0.9805789868111874,Collagen alpha-4(VI) chain,41.148,3.21e-29,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134708582,max_displacement,136,45,-0.001208050223897149,0.9455720547088196,0.9805789868111874,Mitochondrial glutathione transporter SLC25A40 (Solute carrier family 25 member 40),51.549,7.3299999999999995e-121,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134725830,max_displacement,136,45,-9.135005280141982e-4,0.9461197018620302,0.9805789868111874,Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55),63.053,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134696058,max_displacement,136,45,5.104141772555432e-4,0.9545410682385136,0.9805789868111874,Heat shock 70 kDa protein 12B,29.459,1.21e-86,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134686270,max_displacement,136,45,6.075838643464071e-4,0.9569758266274573,0.9805789868111874,Heat shock 70 kDa protein 14,46.094,2.0599999999999994e-153,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134693874,max_displacement,136,45,6.775607799686864e-4,0.9611104961055049,0.9805789868111874,Basement membrane-specific heparan sulfate proteoglycan core protein (HSPG) (Perlecan) (PLC) [Cleaved into: Endorepellin; LG3 peptide],36.864,0,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134685659,max_displacement,136,45,-5.939284355194804e-4,0.9683623043714531,0.9805789868111874,"Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS) (cLRS)",62.5,0,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134707834,max_displacement,136,45,-2.702179889927778e-4,0.970592493004369,0.9805789868111874,Collagen alpha-2(I) chain (Alpha-2 type I collagen),36.596,5.68e-41,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134702117,max_displacement,136,45,1.0528425398056782e-4,0.970821981967295,0.9805789868111874,Byssal metalloproteinase inhibitor-like protein 1,66.505,1.7e-92,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134681874,max_displacement,136,45,4.244695844121275e-5,0.9882326044384231,0.9931737674606151,Byssal metalloproteinase inhibitor-like protein 1,66.505,1.7e-92,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134706576,max_displacement,136,45,-1.1444224900613463e-4,0.9937415762502972,0.9937415762502972,"60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60)",75.226,0,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134711376,max_force,136,45,-0.057588380511127336,0.01058796794048155,0.7361408806078138,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha),37.415,4.789999999999999e-110,genome_blast,TRUE,TRUE,candidate,primary
LOC134724473,max_force,136,45,0.030884536137444914,0.021490022583254647,0.7361408806078138,Tubulin-specific chaperone D (Beta-tubulin cofactor D) (tfcD) (SSD-1) (Tubulin-folding cofactor D),53.269,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134710470,max_force,136,45,-0.04062045698323712,0.02205861931469967,0.7361408806078138,Tubulin-specific chaperone E (Tubulin-folding cofactor E),43.103,1.11e-138,genome_blast,FALSE,TRUE,candidate,primary
LOC134693958,max_force,136,45,0.033560853366700893,0.025148915018229134,0.7361408806078138,Superoxide dismutase [Mn] (EC 1.15.1.1),47.291,1.94e-63,genome_blast,FALSE,TRUE,candidate,primary
LOC134708355,max_force,136,45,0.04931670071058682,0.026867770897323822,0.7361408806078138,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),47.404,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134715908,max_force,136,45,0.06091778265566434,0.03338031237896459,0.7361408806078138,Dye-decolorizing peroxidase YfeX (EC 1.11.1.-),32.313,6.41e-33,genome_blast,TRUE,TRUE,candidate,primary
LOC134683831,max_force,136,45,0.019459966869935737,0.03577935481242761,0.7361408806078138,Byssal protein-1,42.458,9.77e-32,genome_blast,FALSE,TRUE,candidate,primary
LOC134716333,max_force,136,45,-0.06957709124513298,0.040715072604642376,0.7361408806078138,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)",52.598,0,genome_blast,TRUE,TRUE,candidate,primary
LOC134718464,max_force,136,45,0.030081285866400295,0.040982371063649964,0.7361408806078138,LRP chaperone MESD (LDLR chaperone MESD) (Mesoderm development candidate 2) (Mesoderm development protein),63.014,1.44e-58,genome_blast,FALSE,TRUE,candidate,primary
LOC134715627,max_force,136,45,-0.025851063500608527,0.056166890188228236,0.7361408806078138,Eukaryotic translation initiation factor 2-alpha kinase 3 (EC 2.7.11.1) (PRKR-like endoplasmic reticulum kinase) (Pancreatic eIF2-alpha kinase) (HsPEK),37.084,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134694421,max_force,136,45,0.03788417111205336,0.059681940269026706,0.7361408806078138,Byssal calumenin-like protein 1,95.71,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134697661,max_force,136,45,0.02969481055833119,0.06168555852622405,0.7361408806078138,"Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)",64.23,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134687560,max_force,136,45,-0.05218847643096129,0.061731920577653254,0.7361408806078138,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1),67.974,4.69e-70,genome_blast,TRUE,TRUE,candidate,primary
LOC134714554,max_force,136,45,0.02879872851245783,0.0676503342190661,0.7361408806078138,Lysyl oxidase homolog 2B (EC 1.4.3.13) (Lysyl oxidase-like protein 2B),42.547,3.03e-77,genome_blast,FALSE,TRUE,candidate,primary
LOC134686344,max_force,136,45,0.047054916785029516,0.07093417377927044,0.7361408806078138,Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS),62.767,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134695612,max_force,136,45,0.050589518852763485,0.0793456201740183,0.7361408806078138,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.968,2.709999999999999e-118,genome_blast,FALSE,TRUE,candidate,primary
LOC134711496,max_force,136,45,0.005123624473857081,0.08369943964193567,0.7361408806078138,Foot protein 10,55.016,3.2199999999999993e-106,genome_blast,FALSE,TRUE,candidate,primary
LOC134687162,max_force,136,45,0.028615691798838317,0.08488403956714713,0.7361408806078138,Glutathione S-transferase A4 (EC 2.5.1.18) (GST A4-4) (GSTA4-4) (GST class-alpha member 4) (Glutathione S-transferase 5.7) (GST 5.7),42.081,7.579999999999999e-46,genome_blast,FALSE,TRUE,candidate,primary
LOC134681253,max_force,136,45,-0.055151152810880746,0.0914112069025471,0.7361408806078138,Transcription elongation factor SPT6 (hSPT6) (Histone chaperone suppressor of Ty6) (Tat-cotransactivator 2 protein) (Tat-CT2 protein),55.072,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134697432,max_force,136,45,0.027282702648261613,0.09327482921275206,0.7361408806078138,"Histidine--tRNA ligase, cytoplasmic (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)",69.4,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134728203,max_force,136,45,0.03689245292940225,0.09806699281571758,0.7361408806078138,"Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)",70.711,0,genome_blast,TRUE,TRUE,candidate,primary
LOC134712495,max_force,136,45,-0.022413893702122135,0.10140734509144424,0.7361408806078138,Amine oxidase [flavin-containing] B (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type B) (MAO-B),58.414,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134701697,max_force,136,45,0.046554377388679735,0.10194174639069535,0.7361408806078138,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,6.08e-104,genome_blast,FALSE,TRUE,candidate,primary
LOC134725897,max_force,136,45,0.024271430455728507,0.10606586161304046,0.7361408806078138,Glyoxalase 3 (EC 4.2.1.130) (Glutathione-independent glyoxalase),34.649,3.8800000000000005e-33,genome_blast,TRUE,TRUE,candidate,primary
LOC134721338,max_force,136,45,0.027792570874129053,0.10924095654420875,0.7361408806078138,Tyrosinase 2,28.932,5.969999999999999e-52,genome_blast,FALSE,TRUE,candidate,primary
LOC134714868,max_force,136,45,-0.024196607565490587,0.11004662960245579,0.7361408806078138,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1),39.764,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134702117,max_force,136,45,-0.00815422839672088,0.11026975151584843,0.7361408806078138,Byssal metalloproteinase inhibitor-like protein 1,66.505,1.7e-92,genome_blast,FALSE,TRUE,candidate,primary
LOC134681874,max_force,136,45,-0.008146313378128732,0.11057419412707173,0.7361408806078138,Byssal metalloproteinase inhibitor-like protein 1,66.505,1.7e-92,genome_blast,FALSE,TRUE,candidate,primary
LOC134697339,max_force,136,45,0.03531712907269034,0.11486078600015748,0.7361408806078138,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,9.420000000000001e-104,genome_blast,FALSE,TRUE,candidate,primary
LOC134727424,max_force,136,45,0.027617587489912287,0.11535658709971329,0.7361408806078138,Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1),41.071,5.52e-51,genome_blast,FALSE,TRUE,candidate,primary
LOC134710182,max_force,136,45,-0.02873437863977231,0.11709614734222278,0.7361408806078138,Sphingosine-1-phosphate phosphatase 1 (SPPase1) (Spp1) (hSPP1) (hSPPase1) (EC 3.1.3.-) (Sphingosine-1-phosphatase 1) (Sphingosine-1-phosphate phosphohydrolase 1) (SPP-1),32.949,2.25e-65,genome_blast,FALSE,TRUE,candidate,primary
LOC134706345,max_force,136,45,0.03458561763682736,0.12062223300894227,0.7361408806078138,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1),63.744,0,genome_blast,TRUE,TRUE,candidate,primary
LOC134714791,max_force,136,45,0.03533936672527663,0.12085895054755152,0.7361408806078138,"Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)",67.096,0,genome_blast,TRUE,TRUE,candidate,primary
LOC134706576,max_force,136,45,0.039389384528586,0.129111708790606,0.761256250227762,"60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60)",75.226,0,genome_blast,TRUE,TRUE,candidate,primary
LOC134725003,max_force,136,45,0.01843896975272875,0.13695737130087388,0.761256250227762,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 (Multisynthase complex auxiliary component p38) (Protein JTV-1),34.161,1.4999999999999999e-33,genome_blast,FALSE,TRUE,candidate,primary
LOC134708353,max_force,136,45,0.037004816573713926,0.13818847023762507,0.761256250227762,Heat shock cognate 71 kDa protein (EC 3.6.4.10) (Heat shock 70 kDa protein 8),89.655,0,genome_blast,TRUE,TRUE,candidate,primary
LOC134707902,max_force,136,45,0.020629682904402053,0.14013174755436414,0.761256250227762,"Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)",69.421,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134693664,max_force,136,45,-0.02355195638393766,0.1487085774614199,0.7682337483914915,Intraflagellar transport protein 25 homolog (Heat shock protein beta-11) (Hspb11) (Heat shock protein family B member 11) (Placental protein 25) (PP25),49.624,2.02e-41,genome_blast,FALSE,TRUE,candidate,primary
LOC134694726,max_force,136,45,0.024450121845245462,0.15058914862492,0.7682337483914915,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)",21.013,3.1799999999999998e-24,genome_blast,FALSE,TRUE,candidate,primary
LOC134710785,max_force,136,45,0.0038932293106455555,0.15288233798835651,0.7682337483914915,Foot protein 12,46.774,1.5e-128,genome_blast,FALSE,TRUE,candidate,primary
LOC134711495,max_force,136,45,0.003811427545423064,0.1591177930312677,0.7800652780313367,Foot protein 12,85.852,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134685659,max_force,136,45,0.0370873957669924,0.16458126363426273,0.7876389045354002,"Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS) (cLRS)",62.5,0,genome_blast,TRUE,TRUE,candidate,primary
LOC134686883,max_force,136,45,0.0121906478640968,0.1834402424732849,0.8444750881724933,Lysine-specific histone demethylase 1A (EC 1.14.99.66) (BRAF35-HDAC complex protein BHC110) (Flavin-containing amine oxidase domain-containing protein 2) ([histone H3]-dimethyl-L-lysine(4) FAD-dependent demethylase 1A),76.331,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134720932,max_force,136,45,0.010189396782267051,0.18628870704535896,0.8444750881724933,Byssal peroxidase-like protein 2,35.518,8.489999999999998e-107,genome_blast,TRUE,TRUE,candidate,primary
LOC134699268,max_force,136,45,0.023505459690157934,0.18906158690428954,0.8444750881724933,"Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1)",42.035,8.64e-131,genome_blast,TRUE,TRUE,candidate,primary
LOC134682928,max_force,136,45,0.018200011718000807,0.2010884773664539,0.8561715984405932,"Cysteine--tRNA ligase, cytoplasmic (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)",60.054,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134701603,max_force,136,45,0.023247107744162426,0.20456906772453326,0.8561715984405932,Tyrosinase 2,61.101,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134710805,max_force,136,45,0.04407793536085808,0.22333232762416455,0.8561715984405932,Tubulin-specific chaperone C (Tubulin-folding cofactor C) (CFC),41.104,1.06e-83,genome_blast,FALSE,TRUE,candidate,primary
LOC134684025,max_force,136,45,0.022828045887375005,0.2238371183051,0.8561715984405932,Tyrosinase 2,61.101,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134721921,max_force,136,45,-0.027954446406153122,0.22626008237231135,0.8561715984405932,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.654,1.1099999999999999e-94,genome_blast,FALSE,TRUE,candidate,primary
LOC134715138,max_force,136,45,0.02982798427264229,0.2264128441785075,0.8561715984405932,"Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9)",82.419,0,genome_blast,TRUE,TRUE,candidate,primary
LOC134684786,max_force,136,45,0.0161580992911349,0.22743330674653123,0.8561715984405932,Tyrosinase 2,47.207,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134707670,max_force,136,45,0.02382794103401179,0.22801554963937362,0.8561715984405932,Amine oxidase (EC 1.4.3.-),46.226,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134707510,max_force,136,45,0.02064500682806216,0.23001625032732353,0.8561715984405932,Tyrosinase 2,33.508,1.04e-75,genome_blast,FALSE,TRUE,candidate,primary
LOC134715354,max_force,136,45,0.01751724583979501,0.23732601511606133,0.8673014784421129,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma),39.336,4.17e-44,genome_blast,TRUE,TRUE,candidate,primary
LOC134714939,max_force,136,45,0.0354877886145187,0.2483918286325425,0.8673014784421129,"Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonine--tRNA ligase, cytoplasmic) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)",69.481,0,genome_blast,TRUE,TRUE,candidate,primary
LOC134694436,max_force,136,45,0.01040892634628873,0.24882884538617192,0.8673014784421129,Heat shock 70 kDa protein 12B,28.732,8.41e-52,genome_blast,FALSE,TRUE,candidate,primary
LOC134718500,max_force,136,45,-0.05618114811055836,0.2502660982569281,0.8673014784421129,"RalA-binding protein 1 (RalBP1) (Cytocentrin) (Dinitrophenyl S-glutathione ATPase) (DNP-SG ATPase) (EC 7.6.2.2, EC 7.6.2.3) (Ral-interacting protein 1)",50.853,8.94e-81,genome_blast,FALSE,TRUE,candidate,primary
LOC134725830,max_force,136,45,0.027417108196065604,0.25708960865792274,0.875847649834618,Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55),63.053,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134719453,max_force,136,45,0.016101501702261732,0.2753343218254111,0.9047264326630825,Foot protein 15,38.312,4.4199999999999997e-32,genome_blast,FALSE,TRUE,candidate,primary
LOC134707678,max_force,136,45,0.01605108476890483,0.2895955791975981,0.9047264326630825,Byssal peroxidase-like protein 1,34.068,1.23e-87,genome_blast,FALSE,TRUE,candidate,primary
LOC134725629,max_force,136,45,0.02977255298925429,0.2927389014234815,0.9047264326630825,Sphingosine-1-phosphate lyase 1 (S1PL) (SP-lyase 1) (SPL 1) (hSPL) (EC 4.1.2.27) (Sphingosine-1-phosphate aldolase),52.453,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134722108,max_force,136,45,0.013396970966881565,0.2995481467987783,0.9047264326630825,Collagen alpha-1(XXI) chain,30.966,4.49e-39,genome_blast,TRUE,TRUE,candidate,primary
LOC134695816,max_force,136,45,0.017590762323131982,0.3019039652996718,0.9047264326630825,Glutathione S-transferase C-terminal domain-containing protein,35.09,3.73e-114,genome_blast,FALSE,TRUE,candidate,primary
LOC134685510,max_force,136,45,0.017525396407432458,0.30250443128486854,0.9047264326630825,Probable glutathione S-transferase 6 (EC 2.5.1.18) (GST class-sigma),35.961,2.59e-35,genome_blast,FALSE,TRUE,candidate,primary
LOC134719074,max_force,136,45,-0.010524695274652598,0.3080799842249904,0.9047264326630825,Collagen alpha-4(VI) chain,41.148,3.21e-29,genome_blast,FALSE,TRUE,candidate,primary
LOC134707640,max_force,136,45,0.009048551596459469,0.3093501080425016,0.9047264326630825,Peroxiredoxin-6 (EC 1.11.1.27) (1-Cys peroxiredoxin) (1-Cys PRX) (Acidic calcium-independent phospholipase A2) (aiPLA2) (EC 3.1.1.4) (Glutathione-dependent peroxiredoxin) (Lysophosphatidylcholine acyltransferase 5) (LPC acyltransferase 5) (LPCAT-5) (Lyso-PC acyltransferase 5) (EC 2.3.1.23) (Non-selenium glutathione peroxidase) (NSGPx),69.683,8.46e-108,genome_blast,FALSE,TRUE,candidate,primary
LOC134707837,max_force,136,45,0.012782460229764477,0.31410122189460343,0.9047264326630825,Collagen alpha-2(I) chain (Alpha-2 type I collagen),32.4,3.4e-34,genome_blast,FALSE,TRUE,candidate,primary
LOC134716385,max_force,136,45,0.01001626349815604,0.32780028822049534,0.9047264326630825,ACDC (Byssal EP-like protein 1) (EP-protein-1),87.712,4.81e-139,genome_blast,TRUE,TRUE,candidate,primary
LOC134681328,max_force,136,45,-0.019415466636822858,0.3288110244037471,0.9047264326630825,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.789999999999999e-48,genome_blast,FALSE,TRUE,candidate,primary
LOC134711517,max_force,136,45,0.01753637167422173,0.3431064593937654,0.9047264326630825,Collagen alpha-1(IV) chain,42.595,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134682252,max_force,136,45,-0.02780242733556017,0.34942453816546715,0.9047264326630825,"Thioredoxin reductase 1, cytoplasmic (TR) (EC 1.8.1.9) (Gene associated with retinoic and interferon-induced mortality 12 protein) (GRIM-12) (Gene associated with retinoic and IFN-induced mortality 12 protein) (KM-102-derived reductase-like factor) (Peroxidase TXNRD1) (EC 1.11.1.2) (Thioredoxin reductase TR1)",60.233,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134698135,max_force,136,45,-0.020781633189019013,0.3498216345506735,0.9047264326630825,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.054,3.749999999999999e-95,genome_blast,FALSE,TRUE,candidate,primary
LOC134721812,max_force,136,45,0.0185709645508333,0.35268778062219275,0.9047264326630825,Glutathione peroxidase (GPx) (GSHPx) (EC 1.11.1.9),42.857,7.5e-46,genome_blast,FALSE,TRUE,candidate,primary
LOC134707834,max_force,136,45,0.012193362625036903,0.35395529207317,0.9047264326630825,Collagen alpha-2(I) chain (Alpha-2 type I collagen),36.596,5.68e-41,genome_blast,FALSE,TRUE,candidate,primary
LOC134715096,max_force,136,45,0.015655131113344677,0.35569223590141197,0.9047264326630825,Probable glutathione S-transferase 8 (EC 2.5.1.18) (GST class-sigma),42.029,1.64e-49,genome_blast,FALSE,TRUE,candidate,primary
LOC134706577,max_force,136,45,0.022453485693372858,0.3568021598175999,0.9047264326630825,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)",65.657,4.74e-43,genome_blast,TRUE,TRUE,candidate,primary
LOC134706748,max_force,136,45,0.014117840856870413,0.3593839473768621,0.9047264326630825,Byssal HSP-like protein 1,98.116,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134701699,max_force,136,45,0.02158470668126957,0.36250945251110633,0.9047264326630825,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.651,2.7900000000000003e-117,genome_blast,FALSE,TRUE,candidate,primary
LOC134716258,max_force,136,45,-0.020203220315224486,0.3638085068206668,0.9047264326630825,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)",42.092,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134711783,max_force,136,45,0.021487719397162673,0.36459124898363027,0.9047264326630825,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)],55.876,0,genome_blast,TRUE,TRUE,candidate,primary
LOC134715935,max_force,136,45,0.019854788309231264,0.3705537248381928,0.9083085206399605,Diamine oxidase [copper-containing] (Diamine oxidase) (EC 1.4.3.22) (Amiloride-binding protein 1) (Amine oxidase copper domain-containing protein 1) (Histaminase),36.749,2.879999999999999e-171,genome_blast,FALSE,TRUE,candidate,primary
LOC134706747,max_force,136,45,0.015549485755163373,0.37521256084281207,0.9086472858964485,Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS),63.306,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134715482,max_force,136,45,0.028924292348027573,0.4065690826485584,0.9517394763203209,Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA),68.493,3.86e-27,genome_blast,TRUE,TRUE,candidate,primary
LOC134714846,max_force,136,45,0.018342820082966487,0.40957167463127186,0.9517394763203209,Ceramide transfer protein (CERT) (Collagen type IV alpha-3-binding protein),50.825,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134721501,max_force,136,45,0.014599754907504687,0.4108325581961306,0.9517394763203209,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS),68.142,0,genome_blast,TRUE,TRUE,candidate,primary
LOC134695661,max_force,136,45,-0.01580452312337613,0.4130306169821638,0.9517394763203209,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),34.961,3.68e-115,genome_blast,FALSE,TRUE,candidate,primary
LOC134721829,max_force,136,45,0.013569374860042229,0.41879261196309303,0.9517394763203209,Microsomal glutathione S-transferase 1 (Microsomal GST-1) (EC 2.5.1.18) (Microsomal GST-I),52.903,1.8e-47,genome_blast,FALSE,TRUE,candidate,primary
LOC134680973,max_force,136,45,-0.009042496042550736,0.4268584450850217,0.9517394763203209,Collagen alpha-6(VI) chain,27.119,9.8e-34,genome_blast,TRUE,TRUE,candidate,primary
LOC134705706,max_force,136,45,0.011265857305143942,0.4350432367793694,0.9517394763203209,Collagen alpha-1(V) chain,38.346,3.87e-53,genome_blast,TRUE,TRUE,candidate,primary
LOC134697396,max_force,136,45,0.010140654147919205,0.43701702488464034,0.9517394763203209,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",59.416,0,genome_blast,FALSE,TRUE,candidate,primary
LOC134695001,max_force,136,45,0.014076509417600604,0.4378615325338242,0.9517394763203209,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p),66.667,4.37e-154,genome_blast,TRUE,TRUE,candidate,primary
LOC134725351,max_force,136,45,-0.02030773727338471,0.4403570711332828,0.9517394763203209,Peroxiredoxin-like 2A (Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes) (Protein PAMM) (Redox-regulatory protein FAM213A),50,3.98e-57,genome_blast,FALSE,TRUE,candidate,primary
LOC134725894,max_force,136,45,-0.008137245948914507,0.45047421771523377,0.9530514891804265,A disintegrin and metalloproteinase with thrombospondin motifs 3 (ADAM-TS 3) (ADAM-TS3) (ADAMTS-3) (EC 3.4.24.-) (Procollagen II N-proteinase) (PC II-NP) (Procollagen II amino propeptide-processing enzyme),33.223,8.929999999999998e-153,genome_blast,FALSE,TRUE,candidate,primary
LOC134706471,max_force,136,45,0.01194949621442269,0.4550461489350557,0.9530514891804265,Byssal peroxidase-like protein 4,35.025,4.0199999999999996e-98,genome_blast,FALSE,TRUE,candidate,primary
LOC134700327,max_force,136,45,0.011565434051662353,0.46120261836942633,0.9530514891804265,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.51e-48,genome_blast,TRUE,TRUE,candidate,primary
LOC134722124,max_force,136,45,0.01200605112505519,0.46687047749658206,0.9530514891804265,Hypoxia up-regulated protein 1,55.738,0,genome_blast,TRUE,TRUE,candidate,primary
