LOC_ID,metric,metric_type,tier,n,slope,p_lm,rho_partial,q_lm,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set,frac_at_floor,floor_flag,byssal_structural
LOC134686763,max_displacement,level,exploratory,44,0.02375549101064326,0.0796353688111177,0.0761085425328322,0.8330068515348603,Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37),57.925,6.77e-125,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134721812,max_displacement,level,exploratory,44,-0.018722433126806378,0.08426794936011896,-0.1796235900160267,0.8330068515348603,Glutathione peroxidase (GPx) (GSHPx) (EC 1.11.1.9),42.857,7.5e-46,genome_blast,FALSE,TRUE,candidate,0.2,ok,FALSE
LOC134725910,max_displacement,level,exploratory,44,0.02783764025515547,0.08666773815152647,0.2125719692965749,0.8330068515348603,Hypoxia-inducible factor 1-alpha inhibitor (EC 1.14.11.30) (EC 1.14.11.n4) (Factor inhibiting HIF-1) (FIH-1) (Hypoxia-inducible factor asparagine hydroxylase),59.434,6.529999999999999e-135,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134693434,max_displacement,level,exploratory,44,0.010205692009210206,0.08781754525402434,0.15957952160934755,0.8330068515348603,"Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 [Includes: Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 (EC 1.14.11.4) (Lysyl hydroxylase 3) (LH3); Procollagen glycosyltransferase (EC 2.4.1.50) (EC 2.4.1.66) (Galactosylhydroxylysine-glucosyltransferase) (Procollagen galactosyltransferase) (Procollagen glucosyltransferase)]",50.98,0,genome_blast,FALSE,TRUE,candidate,0.089,ok,FALSE
LOC134682252,max_displacement,level,exploratory,44,0.02840081568882935,0.08931164092206377,0.01910427765713889,0.8330068515348603,"Thioredoxin reductase 1, cytoplasmic (TR) (EC 1.8.1.9) (Gene associated with retinoic and interferon-induced mortality 12 protein) (GRIM-12) (Gene associated with retinoic and IFN-induced mortality 12 protein) (KM-102-derived reductase-like factor) (Peroxidase TXNRD1) (EC 1.11.1.2) (Thioredoxin reductase TR1)",60.233,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134724787,max_displacement,level,exploratory,44,-0.02000198399546927,0.09446463784545193,-0.15940839585781483,0.8330068515348603,Alcohol dehydrogenase class-3 chain H (EC 1.1.1.1) (Alcohol dehydrogenase class-III chain H) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284),76.8,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134701603,max_displacement,level,exploratory,44,-0.016767941817135357,0.09620781074319681,-0.24033332990040332,0.8330068515348603,Tyrosinase 2,61.101,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134718739,max_displacement,level,exploratory,44,-0.012630176396396114,0.09678642183664553,-0.0961484835371001,0.8330068515348603,Collagen-like protein 2,39.292,4.19e-45,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134725558,max_displacement,level,exploratory,44,0.011787543972088917,0.10393920024086423,0.021059085812336925,0.8330068515348603,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein),36.145,3.11e-54,genome_blast,FALSE,TRUE,candidate,0.089,ok,FALSE
LOC134716146,max_displacement,level,exploratory,44,0.015082689999702857,0.10438731010624382,0.017879377160171194,0.8330068515348603,Spermine oxidase (EC 1.5.3.16) (Polyamine oxidase 1) (PAO-1) (PAOh1),36.095,8.389999999999998e-101,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134716333,max_displacement,level,exploratory,44,0.030389834985748352,0.10591435076694171,0.3456164258146262,0.8330068515348603,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)",52.598,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134721315,max_displacement,level,exploratory,44,0.010174461299026594,0.10699648186123087,0.1177228462953442,0.8330068515348603,Glutathione S-transferase Mu 4 (EC 2.5.1.18) (GST class-mu 4) (GSTM4-4) (Glutathione transferase GSTM7-7) (Leukotriene C4 synthase GSTM4) (EC 4.4.1.20),48.372,3.11e-71,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134717831,max_displacement,level,exploratory,44,-0.01124233334534238,0.11526426191546585,-0.1254149643495333,0.8330068515348603,Collagen-like protein 2,52.273,9.45e-28,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134721921,max_displacement,level,exploratory,44,0.020679869072393768,0.1158696262293639,0.20195885943112418,0.8330068515348603,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.654,1.1099999999999999e-94,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134684025,max_displacement,level,exploratory,44,-0.01608587859070817,0.12043451423994538,-0.1852522105931967,0.8330068515348603,Tyrosinase 2,61.101,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134696725,max_displacement,level,exploratory,44,0.015295811776588342,0.12135563112025029,0.21655882489567554,0.8330068515348603,Heat shock 70 kDa protein 12A,34.076,3.17e-102,genome_blast,FALSE,TRUE,candidate,0.333,caution,FALSE
LOC134718500,max_displacement,level,exploratory,44,0.041455020078744693,0.12358968738000907,0.2991821924050782,0.8330068515348603,"RalA-binding protein 1 (RalBP1) (Cytocentrin) (Dinitrophenyl S-glutathione ATPase) (DNP-SG ATPase) (EC 7.6.2.2, EC 7.6.2.3) (Ral-interacting protein 1)",50.853,8.94e-81,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134724896,max_displacement,level,exploratory,44,0.013157895835286346,0.12540380306431015,0.11714733870669457,0.8330068515348603,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),32.258,5.599999999999999e-105,genome_blast,FALSE,TRUE,candidate,0.244,caution,FALSE
LOC134697127,max_displacement,level,exploratory,44,0.021241968520421577,0.13551789804557243,0.014581013359348123,0.8330068515348603,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.807,1.6799999999999998e-109,genome_blast,TRUE,TRUE,candidate,0.111,ok,FALSE
LOC134714868,max_displacement,level,exploratory,44,0.013080415973616435,0.1379618768600905,-0.031291344850176615,0.8330068515348603,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1),39.764,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134687550,max_displacement,level,exploratory,44,0.016012468385731875,0.14626146288032107,0.1657849365830659,0.8330068515348603,"Superoxide dismutase [Mn], mitochondrial (EC 1.15.1.1)",70.5,2.48e-93,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134711397,max_displacement,level,exploratory,44,-0.017014802368442494,0.1518229941195801,-0.24200723259245346,0.8330068515348603,Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1) (p38),46.199,4.119999999999999e-101,genome_blast,FALSE,TRUE,candidate,0.044,ok,FALSE
LOC134686883,max_displacement,level,exploratory,44,0.0071786078629739085,0.1546390919404247,0.23742797720879352,0.8330068515348603,Lysine-specific histone demethylase 1A (EC 1.14.99.66) (BRAF35-HDAC complex protein BHC110) (Flavin-containing amine oxidase domain-containing protein 2) ([histone H3]-dimethyl-L-lysine(4) FAD-dependent demethylase 1A),76.331,0,genome_blast,FALSE,TRUE,candidate,0.4,caution,FALSE
LOC134695871,max_displacement,level,exploratory,44,0.014677432614992967,0.1562494074281048,0.23248990849729992,0.8330068515348603,Heat shock 70 kDa protein 12A,35.397,4.81e-92,genome_blast,FALSE,TRUE,candidate,0.244,caution,FALSE
LOC134725894,max_displacement,level,exploratory,44,0.008666572131822895,0.15654775937778412,0.12033811865843949,0.8330068515348603,A disintegrin and metalloproteinase with thrombospondin motifs 3 (ADAM-TS 3) (ADAM-TS3) (ADAMTS-3) (EC 3.4.24.-) (Procollagen II N-proteinase) (PC II-NP) (Procollagen II amino propeptide-processing enzyme),33.223,8.929999999999999e-153,genome_blast,FALSE,TRUE,candidate,0.178,ok,FALSE
LOC134711376,max_displacement,level,exploratory,44,0.01785991114943861,0.16210477290876996,0.1757230269970555,0.8330068515348603,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha),37.415,4.789999999999999e-110,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134680973,max_displacement,level,exploratory,44,0.008825915578478878,0.16363748997441024,0.07800281403576642,0.8330068515348603,Collagen alpha-6(VI) chain,27.119,9.800000000000001e-34,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134719453,max_displacement,level,exploratory,44,-0.011441836666736972,0.16652793148629993,-0.2014313656116344,0.8330068515348603,Foot protein 15,38.312,4.4199999999999997e-32,genome_blast,FALSE,TRUE,candidate,0,ok,TRUE
LOC134725152,max_displacement,level,exploratory,44,0.016951057523186645,0.1679900321910165,0.1912684277173866,0.8330068515348603,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)",47.124,5.799999999999999e-166,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134694200,max_displacement,level,exploratory,44,0.020671583255961228,0.1699168204623347,0.16375092670491442,0.8330068515348603,Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV) (Related to endostatin) (Restin-I); Restin-2 (Restin-II); Restin-3 (Restin-III); Restin-4 (Restin-IV)],42.146,3.0099999999999998e-52,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134708000,max_displacement,level,exploratory,44,0.003917018149467122,0.17608266313474105,0.06278860226139536,0.8426813164305464,Foot protein 13,76.238,4.1199999999999995e-47,genome_blast,FALSE,TRUE,candidate,0.222,caution,TRUE
LOC134687071,max_displacement,level,exploratory,44,0.013470012081378926,0.18311958158049682,0.18635062638568367,0.8559775790158107,Glutathione S-transferase P (EC 2.5.1.18) (GST P1-1) (GST class-pi),49.515,1.7e-62,genome_blast,FALSE,TRUE,candidate,0.067,ok,FALSE
LOC134693287,max_displacement,level,exploratory,44,-0.031327884045365066,0.19254836462175096,-0.24311110064613586,0.8764181997665936,Chloride intracellular channel protein 2 (Glutaredoxin-like oxidoreductase CLIC2) (EC 1.8.-.-) (Glutaredoxin-like peroxidase CLIC2) (EC 1.11.1.-),38.017,6.29e-47,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134714403,max_displacement,level,exploratory,44,0.004919984850623675,0.1994393719270767,0.07205483570409119,0.8764181997665936,Phenylalanine--tRNA ligase alpha subunit B (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit B) (PheRS),63.618,0,genome_blast,FALSE,TRUE,candidate,0.2,ok,FALSE
LOC134722124,max_displacement,level,exploratory,44,0.011663070777955269,0.20510087620012654,0.2674923236774992,0.8764181997665936,Hypoxia up-regulated protein 1,55.738,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134686970,max_displacement,level,exploratory,44,-0.014723766501465058,0.2105582099346493,-0.14711375926417655,0.8764181997665936,Transmembrane prolyl 4-hydroxylase (P4H-TM) (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 4) (HIF-PH4) (HIF-prolyl hydroxylase 4) (HPH-4),32.367,2.66e-57,genome_blast,FALSE,TRUE,candidate,0.044,ok,FALSE
LOC134722070,max_displacement,level,exploratory,44,0.011566242995954117,0.2155386430029093,0.14889478539541945,0.8764181997665936,"Phenylalanine--tRNA ligase, mitochondrial (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase) (PheRS)",55.087,1.6899999999999997e-163,genome_blast,TRUE,TRUE,candidate,0.244,caution,FALSE
LOC134721338,max_displacement,level,exploratory,44,-0.012214757801982178,0.21648718512770643,-0.24678419478426744,0.8764181997665936,Tyrosinase 2,28.932,5.969999999999999e-52,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134718464,max_displacement,level,exploratory,44,0.01016405227111344,0.21801447755387904,0.14778715457946429,0.8764181997665936,LRP chaperone MESD (LDLR chaperone MESD) (Mesoderm development candidate 2) (Mesoderm development protein),63.014,1.44e-58,genome_blast,FALSE,TRUE,candidate,0.089,ok,FALSE
LOC134683354,max_displacement,level,exploratory,44,-0.014669630267932061,0.2254722396152662,-0.3331297172639544,0.8872534152011743,Protein SAAL1 (Synoviocyte proliferation-associated in collagen-induced arthritis protein 1) (SPACIA1),35.909,2.0300000000000002e-71,genome_blast,FALSE,TRUE,candidate,0.133,ok,FALSE
LOC134694060,max_displacement,level,exploratory,44,0.011201206298397945,0.22953819696746797,0.18036054205330634,0.8872534152011743,Collagen alpha-4(VI) chain,22.619,1.8699999999999998e-48,genome_blast,FALSE,TRUE,candidate,0.089,ok,FALSE
LOC134722108,max_displacement,level,exploratory,44,-0.008814404736030687,0.2439045423445677,-0.18220928941112643,0.9114952163972285,Collagen alpha-1(XXI) chain,30.966,4.49e-39,genome_blast,TRUE,TRUE,candidate,0.156,ok,FALSE
LOC134725003,max_displacement,level,exploratory,44,-0.008136906775483971,0.24487931186791215,-0.10620083727894326,0.9114952163972285,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 (Multisynthase complex auxiliary component p38) (Protein JTV-1),34.161,1.4999999999999999e-33,genome_blast,FALSE,TRUE,candidate,0.311,caution,FALSE
LOC134725998,max_displacement,level,exploratory,44,0.0085689054126222,0.25272035446660956,-0.025559293849466685,0.9218173176344738,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.114,2.1699999999999998e-98,genome_blast,FALSE,TRUE,candidate,0.178,ok,FALSE
LOC134697339,max_displacement,level,exploratory,44,0.014098497200249253,0.2669314337453061,0.1268287036850674,0.9218173176344738,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,9.419999999999999e-104,genome_blast,FALSE,TRUE,candidate,0.178,ok,FALSE
LOC134682955,max_displacement,level,exploratory,44,0.014136791591166223,0.2688614441067242,0.2534626397872703,0.9218173176344738,Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1),68,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134720973,max_displacement,level,exploratory,44,0.017810603832279722,0.2722977231551402,0.12379726318129647,0.9218173176344738,Heat shock factor-binding protein 1 (Nasopharyngeal carcinoma-associated antigen 13) (NPC-A-13),79.032,7.320000000000001e-29,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134721033,max_displacement,level,exploratory,44,-0.01784780011399292,0.28496514550102353,-0.12487067965453733,0.9218173176344738,Tubulin-specific chaperone cofactor E-like protein (EL) (Leucine-rich repeat-containing protein 35),34.834,4.8000000000000006e-80,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134725473,max_displacement,level,exploratory,44,0.009477031377979894,0.2871176469225179,0.1934071321083217,0.9218173176344738,Peroxisomal N(1)-acetyl-spermine/spermidine oxidase (EC 1.5.3.13) (Polyamine oxidase),27.754,4.3e-51,genome_blast,FALSE,TRUE,candidate,0.2,ok,FALSE
LOC134692133,max_displacement,level,exploratory,44,0.005128549532607566,0.29288813539248265,0.18913230756245633,0.9218173176344738,Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS),59.083,0,genome_blast,FALSE,TRUE,candidate,0.133,ok,FALSE
LOC134696251,max_displacement,level,exploratory,44,0.014749671308707961,0.2933637923352207,0.046803079630756014,0.9218173176344738,Heat shock 70 kDa protein 12B,26.508,5.52e-69,genome_blast,FALSE,TRUE,candidate,0.111,ok,FALSE
LOC134695612,max_displacement,level,exploratory,44,-0.01704866146502631,0.29668588185215766,-0.1674699349996679,0.9218173176344738,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.968,2.7099999999999996e-118,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134727424,max_displacement,level,exploratory,44,-0.010532978875424726,0.3162058874195656,-0.22781387265504813,0.9218173176344738,Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1),41.071,5.52e-51,genome_blast,FALSE,TRUE,candidate,0.111,ok,FALSE
LOC134711730,max_displacement,level,exploratory,44,-0.008311954607547028,0.3169293972800084,-0.049385362569692295,0.9218173176344738,"Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS) [Cleaved into: T1-TrpRS; T2-TrpRS]",72.864,0,genome_blast,FALSE,TRUE,candidate,0.133,ok,FALSE
LOC134706747,max_displacement,level,exploratory,44,0.009750943810731596,0.3179795366598833,0.20022461459945173,0.9218173176344738,Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS),63.306,0,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134697168,max_displacement,level,exploratory,44,0.014482734840736654,0.3212529901279133,0.021675246395154914,0.9218173176344738,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),34.073,3.8299999999999996e-118,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134684257,max_displacement,level,exploratory,44,0.011385693680413212,0.32490542516394916,-0.05502111286671684,0.9218173176344738,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]",53.846,8.92e-146,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134699824,max_displacement,level,exploratory,44,-0.012391157766574542,0.3266513449231475,-0.1079835630238051,0.9218173176344738,"Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1) (Protein dumpy-18)",31.76,5.1e-69,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134712109,max_displacement,level,exploratory,44,0.008140557440242186,0.34075198458264877,0.1116489529130161,0.9218173176344738,Glutathione peroxidase 2 (GPx-2) (GSHPx-2) (EC 1.11.1.9) (Glutathione peroxidase-gastrointestinal) (GPx-GI) (GSHPx-GI) (Phospholipid hydroperoxide glutathione peroxidase GPX2) (EC 1.11.1.12),58.152,2.78e-79,genome_blast,FALSE,TRUE,candidate,0.133,ok,FALSE
LOC134706577,max_displacement,level,exploratory,44,0.012878143027495991,0.3426652699378754,0.0955845706975616,0.9218173176344738,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)",65.657,4.74e-43,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134693929,max_displacement,level,exploratory,44,0.011632621669880914,0.34373064404669096,0.1868029689050995,0.9218173176344738,Collagen alpha-4(VI) chain,24.664,2.03e-81,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134711985,max_displacement,level,exploratory,44,-0.00920309901723488,0.36902480987593667,-0.14538850982985044,0.9218173176344738,Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B),52.72,3.4999999999999996e-88,genome_blast,TRUE,TRUE,candidate,0.067,ok,FALSE
LOC134719370,max_displacement,level,exploratory,44,-0.007108614904476324,0.3714979177639022,-0.08764181438605109,0.9218173176344738,Tyrosinase 3,30.709,2.97e-40,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134707670,max_displacement,level,exploratory,44,-0.010083629532317836,0.37191744496891455,-0.13151027844382845,0.9218173176344738,Amine oxidase (EC 1.4.3.-),46.226,0,genome_blast,FALSE,TRUE,candidate,0.311,caution,FALSE
LOC134702190,max_displacement,level,exploratory,44,0.009159230993121053,0.38237204864235974,0.009584091118488005,0.9218173176344738,Heat shock 70 kDa protein 12A,31.104,2.97e-92,genome_blast,FALSE,TRUE,candidate,0.244,caution,FALSE
LOC134724473,max_displacement,level,exploratory,44,-0.006514743943157029,0.38959273695177155,-0.3223383003804643,0.9218173176344738,Tubulin-specific chaperone D (Beta-tubulin cofactor D) (tfcD) (SSD-1) (Tubulin-folding cofactor D),53.269,0,genome_blast,FALSE,TRUE,candidate,0.2,ok,FALSE
LOC134680608,max_displacement,level,exploratory,44,0.005787188060560283,0.3942657923036409,0.19776881487450668,0.9218173176344738,Collagen alpha-6(VI) chain,26.399,1.0499999999999999e-66,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134706748,max_displacement,level,exploratory,44,0.007261278811102717,0.3993955343594561,0.19112475586128247,0.9218173176344738,Byssal HSP-like protein 1,98.116,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134712495,max_displacement,level,exploratory,44,-0.006425757390341967,0.3995991490647597,-0.12175184540401364,0.9218173176344738,Amine oxidase [flavin-containing] B (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type B) (MAO-B),58.414,0,genome_blast,FALSE,TRUE,candidate,0.111,ok,FALSE
LOC134701697,max_displacement,level,exploratory,44,0.013308072400762887,0.40080091446013166,-0.05392075265075075,0.9218173176344738,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,6.08e-104,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134695901,max_displacement,level,exploratory,44,0.007281545392007216,0.4112927212068752,0.047938831766073435,0.9218173176344738,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 (Multisynthase complex auxiliary component p43) [Cleaved into: Endothelial monocyte-activating polypeptide 2 (EMAP-II) (Small inducible cytokine subfamily E member 1)],44.136,8.490000000000001e-85,genome_blast,FALSE,TRUE,candidate,0.311,caution,FALSE
LOC134696942,max_displacement,level,exploratory,44,-0.0015701483058093602,0.41477767245841135,-0.03712288655063779,0.9218173176344738,Collagen-like protein 2,47.244,4.05e-42,genome_blast,FALSE,TRUE,candidate,0.156,ok,FALSE
LOC134684786,max_displacement,level,exploratory,44,-0.005956045929177749,0.41953144951701804,-0.09133884993685193,0.9218173176344738,Tyrosinase 2,47.207,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134716384,max_displacement,level,exploratory,44,-0.007278649535023975,0.42083680468743523,-0.0974491452409462,0.9218173176344738,ACDC (Byssal EP-like protein 1) (EP-protein-1),76.695,3.19e-126,genome_blast,TRUE,TRUE,candidate,0.267,caution,TRUE
LOC134697396,max_displacement,level,exploratory,44,-0.005735007936784259,0.421058333311756,-0.11776050512745831,0.9218173176344738,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",59.416,0,genome_blast,FALSE,TRUE,candidate,0.178,ok,FALSE
LOC134687560,max_displacement,level,exploratory,44,0.012901690288836958,0.4258929024668845,0.1915893346069893,0.9218173176344738,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1),67.974,4.6900000000000003e-70,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134725830,max_displacement,level,exploratory,44,-0.010927979578514688,0.44422270644452333,0.015485092967535303,0.9218173176344738,Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55),63.053,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134715627,max_displacement,level,exploratory,44,0.005794627511185565,0.4451881689536905,-0.002281853033729776,0.9218173176344738,Eukaryotic translation initiation factor 2-alpha kinase 3 (EC 2.7.11.1) (PRKR-like endoplasmic reticulum kinase) (Pancreatic eIF2-alpha kinase) (HsPEK),37.084,0,genome_blast,FALSE,TRUE,candidate,0.244,caution,FALSE
LOC134697661,max_displacement,level,exploratory,44,0.006781860016169324,0.44688278647506674,0.1251866552342874,0.9218173176344738,"Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)",64.23,0,genome_blast,FALSE,TRUE,candidate,0.156,ok,FALSE
LOC134720932,max_displacement,level,exploratory,44,-0.0035152190333865344,0.4552324686350573,-0.24208370002744528,0.9218173176344738,Byssal peroxidase-like protein 2,35.518,8.489999999999998e-107,genome_blast,TRUE,TRUE,candidate,0.4,caution,FALSE
LOC134718845,max_displacement,level,exploratory,44,0.0025984351927927597,0.4560095102784808,-0.036513446312741456,0.9218173176344738,Precollagen D,99.038,1.6999999999999998e-36,genome_blast,FALSE,TRUE,candidate,0.111,ok,TRUE
LOC134683831,max_displacement,level,exploratory,44,-0.0038128559834360665,0.4625520772112025,-0.13499664223622965,0.9218173176344738,Byssal protein-1,42.458,9.769999999999999e-32,genome_blast,FALSE,TRUE,candidate,0,ok,TRUE
LOC134725629,max_displacement,level,exploratory,44,0.01124981482340609,0.4687195803551898,-0.03221330546776879,0.9218173176344738,Sphingosine-1-phosphate lyase 1 (S1PL) (SP-lyase 1) (SPL 1) (hSPL) (EC 4.1.2.27) (Sphingosine-1-phosphate aldolase),52.453,0,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134694061,max_displacement,level,exploratory,44,0.007008540162730493,0.47414145487968973,0.14527492580772478,0.9218173176344738,Collagen alpha-4(VI) chain,25.691,6.270000000000001e-79,genome_blast,FALSE,TRUE,candidate,0.133,ok,FALSE
LOC134692000,max_displacement,level,exploratory,44,0.007288388843389083,0.48102792934741245,0.09710216996164354,0.9218173176344738,"Isoleucine--tRNA ligase, cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IRS) (IleRS)",59.242,0,genome_blast,FALSE,TRUE,candidate,0.133,ok,FALSE
LOC134715908,max_displacement,level,exploratory,44,-0.011395972219874356,0.48310574793221106,-0.043871123552337896,0.9218173176344738,Dye-decolorizing peroxidase YfeX (EC 1.11.1.-),32.313,6.41e-33,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134712292,max_displacement,level,exploratory,44,0.005798702662173162,0.4878196235832192,0.1760231441601708,0.9218173176344738,"Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)",62.391,0,genome_blast,FALSE,TRUE,candidate,0.378,caution,FALSE
LOC134725540,max_displacement,level,exploratory,44,-0.01441474618481503,0.4886848584583491,0.0033478881544521796,0.9218173176344738,Calcium-regulated heat-stable protein 1 (Calcium-regulated heat-stable protein of 24 kDa) (CRHSP-24),64.423,3.71e-45,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134693664,max_displacement,level,exploratory,44,0.006216694666794471,0.49153548738652375,0.10798071896000608,0.9218173176344738,Intraflagellar transport protein 25 homolog (Heat shock protein beta-11) (Hspb11) (Heat shock protein family B member 11) (Placental protein 25) (PP25),49.624,2.02e-41,genome_blast,FALSE,TRUE,candidate,0.289,caution,FALSE
LOC134725805,max_displacement,level,exploratory,44,0.0060615508108196395,0.494304554808187,0.04832110719988006,0.9218173176344738,Heat shock 70 kDa protein 12A,32.388,1.7699999999999997e-96,genome_blast,FALSE,TRUE,candidate,0.2,ok,FALSE
LOC134682928,max_displacement,level,exploratory,44,-0.005349246789570269,0.49500319085417155,-0.13666063403067524,0.9218173176344738,"Cysteine--tRNA ligase, cytoplasmic (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)",60.054,0,genome_blast,FALSE,TRUE,candidate,0.089,ok,FALSE
