LOC_ID,metric,scale,tier,n_threads,n_mussel,slope_mixed,p_mixed,q_mixed,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set
LOC134715627,pad_area,log,primary,136,45,-0.008986283305668127,0.9415067768307457,0.9709336720430555,Eukaryotic translation initiation factor 2-alpha kinase 3 (EC 2.7.11.1) (PRKR-like endoplasmic reticulum kinase) (Pancreatic eIF2-alpha kinase) (HsPEK),37.084,0,genome_blast,FALSE,TRUE,candidate
LOC134707400,pad_area,log,primary,136,45,0.01497119638012796,0.9462995903315069,0.9709336720430555,HSPB1-associated protein 1 (27 kDa heat shock protein-associated protein 1) (Protein associated with small stress protein 1),45.205,1.41e-81,genome_blast,FALSE,TRUE,candidate
LOC134721333,pad_area,log,primary,136,45,0.005098907389878889,0.9529046470494573,0.9709336720430555,Glutathione S-transferase (EC 2.5.1.18) (GST class-sigma),44.608,5.1699999999999996e-54,genome_blast,FALSE,TRUE,candidate
LOC134696122,pad_area,log,primary,136,45,0.004655117695175817,0.9536010143735313,0.9709336720430555,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),32.053,2.09e-71,genome_blast,FALSE,TRUE,candidate
LOC134714868,pad_area,log,primary,136,45,0.0074937718431631155,0.9554606254766324,0.9709336720430555,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1),39.764,0,genome_blast,FALSE,TRUE,candidate
LOC134721919,pad_area,log,primary,136,45,-0.0069454605689423955,0.9683295524478939,0.9800432163887959,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.28,5.22e-88,genome_blast,FALSE,TRUE,candidate
LOC134696139,pad_area,log,primary,136,45,0.005908492304540218,0.9838034387062049,0.9917054743584637,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.541,6.359999999999999e-104,genome_blast,FALSE,TRUE,candidate
LOC134716333,pad_area,log,primary,136,45,-0.0013089102699834654,0.9941343946624063,0.9973334332921011,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)",52.598,0,genome_blast,TRUE,TRUE,candidate
LOC134686081,pad_area,log,primary,136,45,8.764566238012462e-5,0.9973334332921011,0.9973334332921011,Mussel byssus collagen-like protein 3,44.162,4.29e-43,genome_blast,FALSE,TRUE,candidate
LOC134718614,adhesion_kpa,log,exploratory,136,45,0.9616757957636284,3.450374027759946e-5,0.008660438809677463,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.522,3.69e-50,genome_blast,FALSE,TRUE,candidate
LOC134697060,adhesion_kpa,log,exploratory,136,45,0.8940050276697669,0.0021370705311226043,0.26820235165588685,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),31.587,3.499999999999999e-107,genome_blast,FALSE,TRUE,candidate
LOC134718500,adhesion_kpa,log,exploratory,136,45,-1.1137747078966642,0.018524489967005134,0.8318348154263553,"RalA-binding protein 1 (RalBP1) (Cytocentrin) (Dinitrophenyl S-glutathione ATPase) (DNP-SG ATPase) (EC 7.6.2.2, EC 7.6.2.3) (Ral-interacting protein 1)",50.853,8.94e-81,genome_blast,FALSE,TRUE,candidate
LOC134701697,adhesion_kpa,log,exploratory,136,45,0.6014927944539008,0.024405231111781632,0.8318348154263553,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,6.08e-104,genome_blast,FALSE,TRUE,candidate
LOC134720928,adhesion_kpa,log,exploratory,136,45,0.4020729810255647,0.02500783229416178,0.8318348154263553,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),49.329,0,genome_blast,TRUE,TRUE,candidate
LOC134711163,adhesion_kpa,log,exploratory,136,45,-1.3734785114546098,0.0271907346146507,0.8318348154263553,Endothelial PAS domain-containing protein 1 (EPAS-1) (Basic-helix-loop-helix-PAS protein MOP2) (Class E basic helix-loop-helix protein 73) (bHLHe73) (HIF-1-alpha-like factor) (HLF) (Hypoxia-inducible factor 2-alpha) (HIF-2-alpha) (HIF2-alpha) (Member of PAS protein 2) (PAS domain-containing protein 2),31.496,5.17e-50,genome_blast,FALSE,TRUE,candidate
LOC134706747,adhesion_kpa,log,exploratory,136,45,0.504416539922541,0.031078525388633354,0.8318348154263553,Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS),63.306,0,genome_blast,FALSE,TRUE,candidate
LOC134724473,adhesion_kpa,log,exploratory,136,45,0.6481355147462747,0.03150632504289916,0.8318348154263553,Tubulin-specific chaperone D (Beta-tubulin cofactor D) (tfcD) (SSD-1) (Tubulin-folding cofactor D),53.269,0,genome_blast,FALSE,TRUE,candidate
LOC134686763,adhesion_kpa,log,exploratory,136,45,0.5359494336881367,0.03614808539390717,0.8318348154263553,Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37),57.925,6.77e-125,genome_blast,TRUE,TRUE,candidate
LOC134712292,adhesion_kpa,log,exploratory,136,45,0.449138426294597,0.03647306600554419,0.8318348154263553,"Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)",62.391,0,genome_blast,FALSE,TRUE,candidate
LOC134714403,adhesion_kpa,log,exploratory,136,45,0.17686905630143468,0.03679313383964395,0.8318348154263553,Phenylalanine--tRNA ligase alpha subunit B (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit B) (PheRS),63.618,0,genome_blast,FALSE,TRUE,candidate
LOC134727424,adhesion_kpa,log,exploratory,136,45,0.5772440465622303,0.04093505978269466,0.8318348154263553,Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1),41.071,5.52e-51,genome_blast,FALSE,TRUE,candidate
LOC134689775,adhesion_kpa,log,exploratory,136,45,0.8982739605453535,0.04993999898084627,0.8318348154263553,Acylamino-acid-releasing enzyme (AARE) (EC 3.4.19.1) (Acyl-peptide hydrolase) (APH) (Acylaminoacyl-peptidase),41.655,0,genome_blast,FALSE,TRUE,candidate
LOC134697127,adhesion_kpa,log,exploratory,136,45,0.8274256816338104,0.0538344686247423,0.8318348154263553,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.807,1.68e-109,genome_blast,TRUE,TRUE,candidate
LOC134693664,adhesion_kpa,log,exploratory,136,45,-0.4779916536288955,0.05391387648050945,0.8318348154263553,Intraflagellar transport protein 25 homolog (Heat shock protein beta-11) (Hspb11) (Heat shock protein family B member 11) (Placental protein 25) (PP25),49.624,2.02e-41,genome_blast,FALSE,TRUE,candidate
LOC134710209,adhesion_kpa,log,exploratory,136,45,0.5916024383843328,0.05525299779301777,0.8318348154263553,Putative ABC transporter C family member 15 (ABC transporter ABCC.15) (AtABCC15) (EC 7.6.2.2) (ATP-energized glutathione S-conjugate pump 15) (Glutathione S-conjugate-transporting ATPase 15) (Putative multidrug resistance-associated protein 15),37.755,0,genome_blast,FALSE,TRUE,candidate
LOC134688272,adhesion_kpa,log,exploratory,136,45,-1.4113280858234944,0.056339409809753146,0.8318348154263553,Novel acetylcholine receptor chaperone (Transmembrane protein 35A),42.063,6.640000000000001e-26,genome_blast,FALSE,TRUE,candidate
LOC134694421,adhesion_kpa,log,exploratory,136,45,0.4404992780933869,0.07093280337567713,0.8572114585506247,Byssal calumenin-like protein 1,95.71,0,genome_blast,FALSE,TRUE,candidate
LOC134682928,adhesion_kpa,log,exploratory,136,45,0.3185571516050706,0.07115638109368341,0.8572114585506247,"Cysteine--tRNA ligase, cytoplasmic (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)",60.054,0,genome_blast,FALSE,TRUE,candidate
LOC134697661,adhesion_kpa,log,exploratory,136,45,0.496370951904249,0.07455022397943367,0.8572114585506247,"Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)",64.23,0,genome_blast,FALSE,TRUE,candidate
LOC134721923,adhesion_kpa,log,exploratory,136,45,0.5223932089575382,0.0746621129112641,0.8572114585506247,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.227,4.429999999999999e-95,genome_blast,FALSE,TRUE,candidate
LOC134714846,adhesion_kpa,log,exploratory,136,45,-0.7458222254505046,0.07785286274010354,0.8572114585506247,Ceramide transfer protein (CERT) (Collagen type IV alpha-3-binding protein),50.825,0,genome_blast,FALSE,TRUE,candidate
LOC134711985,adhesion_kpa,log,exploratory,136,45,0.7542908118592325,0.08095501044088038,0.8572114585506247,Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B),52.72,3.4999999999999996e-88,genome_blast,TRUE,TRUE,candidate
LOC134694436,adhesion_kpa,log,exploratory,136,45,0.2567932770686459,0.08196444225185257,0.8572114585506247,Heat shock 70 kDa protein 12B,28.732,8.41e-52,genome_blast,FALSE,TRUE,candidate
LOC134707678,adhesion_kpa,log,exploratory,136,45,-0.13242367089725227,0.09219734015437865,0.9256612951499615,Byssal peroxidase-like protein 1,34.068,1.23e-87,genome_blast,FALSE,TRUE,candidate
LOC134687339,adhesion_kpa,log,exploratory,136,45,0.2129110328998713,0.10251440617961854,0.9556058471067324,"Glutathione S-transferase 3, mitochondrial (EC 2.5.1.-) (Glutathione peroxidase MGST3) (EC 1.11.1.-) (LTC4 synthase MGST3) (EC 4.4.1.20)",43.796,1.14e-39,genome_blast,FALSE,TRUE,candidate
LOC134706577,adhesion_kpa,log,exploratory,136,45,0.531746692172124,0.10612938240110617,0.9556058471067324,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)",65.657,4.74e-43,genome_blast,TRUE,TRUE,candidate
LOC134725758,adhesion_kpa,log,exploratory,136,45,-0.5034282580939039,0.1138022433504045,0.9556058471067324,Peroxiredoxin-1 (EC 1.11.1.24) (Thioredoxin-dependent peroxiredoxin 1),76.44,9.8e-112,genome_blast,TRUE,TRUE,candidate
LOC134725629,adhesion_kpa,log,exploratory,136,45,0.5131933067392718,0.12016394860885235,0.9556058471067324,Sphingosine-1-phosphate lyase 1 (S1PL) (SP-lyase 1) (SPL 1) (hSPL) (EC 4.1.2.27) (Sphingosine-1-phosphate aldolase),52.453,0,genome_blast,FALSE,TRUE,candidate
LOC134681037,adhesion_kpa,log,exploratory,136,45,0.2857288889696665,0.12749957655005117,0.9556058471067324,Ficolin-2 (37 kDa elastin-binding protein) (Collagen/fibrinogen domain-containing protein 2) (EBP-37) (Ficolin-B) (Ficolin-beta) (Hucolin) (L-ficolin) (Serum lectin p35),45.54,7.47e-59,genome_blast,FALSE,TRUE,candidate
LOC134692391,adhesion_kpa,log,exploratory,136,45,-0.5206792946807398,0.1357888667195859,0.9556058471067324,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),30.388,3.01e-84,genome_blast,FALSE,TRUE,candidate
LOC134720973,adhesion_kpa,log,exploratory,136,45,-0.37186752251590643,0.1375484507373501,0.9556058471067324,Heat shock factor-binding protein 1 (Nasopharyngeal carcinoma-associated antigen 13) (NPC-A-13),79.032,7.320000000000001e-29,genome_blast,TRUE,TRUE,candidate
LOC134686963,adhesion_kpa,log,exploratory,136,45,0.6215686593482879,0.13782077905557794,0.9556058471067324,Probable assembly chaperone of rpl4,32.857,2.89e-26,genome_blast,FALSE,TRUE,candidate
LOC134692848,adhesion_kpa,log,exploratory,136,45,0.3575270700557436,0.14297685840321164,0.9556058471067324,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.494,1.9199999999999998e-95,genome_blast,FALSE,TRUE,candidate
LOC134710470,adhesion_kpa,log,exploratory,136,45,-0.25189726503862325,0.14409672604122922,0.9556058471067324,Tubulin-specific chaperone E (Tubulin-folding cofactor E),43.103,1.11e-138,genome_blast,FALSE,TRUE,candidate
LOC134718464,adhesion_kpa,log,exploratory,136,45,0.4117145977609411,0.14790935354177653,0.9556058471067324,LRP chaperone MESD (LDLR chaperone MESD) (Mesoderm development candidate 2) (Mesoderm development protein),63.014,1.44e-58,genome_blast,FALSE,TRUE,candidate
LOC134695612,adhesion_kpa,log,exploratory,136,45,0.6180520291722342,0.14964249418510828,0.9556058471067324,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.968,2.709999999999999e-118,genome_blast,FALSE,TRUE,candidate
LOC134684257,adhesion_kpa,log,exploratory,136,45,0.4673540488678913,0.1520889641236857,0.9556058471067324,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]",53.846,8.92e-146,genome_blast,TRUE,TRUE,candidate
LOC134681328,adhesion_kpa,log,exploratory,136,45,-0.35342116497565235,0.1560045435731446,0.9556058471067324,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.789999999999999e-48,genome_blast,FALSE,TRUE,candidate
LOC134685659,adhesion_kpa,log,exploratory,136,45,0.32152043827609394,0.1566525859911232,0.9556058471067324,"Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS) (cLRS)",62.5,0,genome_blast,TRUE,TRUE,candidate
LOC134708355,adhesion_kpa,log,exploratory,136,45,0.49220657717544136,0.16392374304064047,0.9556058471067324,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),47.404,0,genome_blast,FALSE,TRUE,candidate
LOC134711684,adhesion_kpa,log,exploratory,136,45,0.4252782330206431,0.16524746636416224,0.9556058471067324,Serine/threonine-protein kinase Nek2 (EC 2.7.11.1) (HSPK 21) (Never in mitosis A-related kinase 2) (NimA-related protein kinase 2) (NimA-like protein kinase 1),67.803,9.28e-132,genome_blast,FALSE,TRUE,candidate
LOC134686344,adhesion_kpa,log,exploratory,136,45,0.4027037907224741,0.16562058897618173,0.9556058471067324,Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS),62.767,0,genome_blast,FALSE,TRUE,candidate
LOC134716333,adhesion_kpa,log,exploratory,136,45,-0.4229602777418417,0.17120468426429283,0.9556058471067324,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)",52.598,0,genome_blast,TRUE,TRUE,candidate
LOC134720932,adhesion_kpa,log,exploratory,136,45,0.09668875479216317,0.17132375744941417,0.9556058471067324,Byssal peroxidase-like protein 2,35.518,8.489999999999998e-107,genome_blast,TRUE,TRUE,candidate
LOC134715354,adhesion_kpa,log,exploratory,136,45,-0.26998351019512035,0.1838296630951161,0.9691621514090947,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma),39.336,4.17e-44,genome_blast,TRUE,TRUE,candidate
LOC134721812,adhesion_kpa,log,exploratory,136,45,0.49237898615782677,0.18545299527297637,0.9691621514090947,Glutathione peroxidase (GPx) (GSHPx) (EC 1.11.1.9),42.857,7.5e-46,genome_blast,FALSE,TRUE,candidate
LOC134697339,adhesion_kpa,log,exploratory,136,45,0.34222842705660106,0.18933295785098259,0.9691621514090947,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,9.420000000000001e-104,genome_blast,FALSE,TRUE,candidate
LOC134681253,adhesion_kpa,log,exploratory,136,45,-0.5896391224340652,0.19328296034504075,0.9691621514090947,Transcription elongation factor SPT6 (hSPT6) (Histone chaperone suppressor of Ty6) (Tat-cotransactivator 2 protein) (Tat-CT2 protein),55.072,0,genome_blast,FALSE,TRUE,candidate
LOC134690636,adhesion_kpa,log,exploratory,136,45,-0.20681859136929603,0.20090039120601513,0.9691621514090947,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma),37.156,1.0099999999999999e-38,genome_blast,TRUE,TRUE,candidate
LOC134706345,adhesion_kpa,log,exploratory,136,45,0.31389619688627546,0.20388890135306598,0.9691621514090947,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1),63.744,0,genome_blast,TRUE,TRUE,candidate
LOC134707744,adhesion_kpa,log,exploratory,136,45,0.1592552799788407,0.20863971008528603,0.9691621514090947,Byssal peroxidase-like protein 1,35.231,1.4599999999999997e-98,genome_blast,FALSE,TRUE,candidate
LOC134699824,adhesion_kpa,log,exploratory,136,45,-0.2954372351745505,0.2089805404799558,0.9691621514090947,"Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1) (Protein dumpy-18)",31.76,5.1e-69,genome_blast,FALSE,TRUE,candidate
LOC134696249,adhesion_kpa,log,exploratory,136,45,0.16606051791206536,0.21090194911241944,0.9691621514090947,Alcohol dehydrogenase class-3 chain H (EC 1.1.1.1) (Alcohol dehydrogenase class-III chain H) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284),58.378,5.299999999999998e-160,genome_blast,FALSE,TRUE,candidate
LOC134710195,adhesion_kpa,log,exploratory,136,45,0.3061320011519444,0.21236620847609644,0.9691621514090947,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),31.962,1.97e-44,genome_blast,FALSE,TRUE,candidate
LOC134716385,adhesion_kpa,log,exploratory,136,45,0.10364887477367196,0.22230771241655448,0.9819499197351323,ACDC (Byssal EP-like protein 1) (EP-protein-1),87.712,4.81e-139,genome_blast,TRUE,TRUE,candidate
LOC134726949,adhesion_kpa,log,exploratory,136,45,0.2868311024002684,0.23355136492739983,0.9819499197351323,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.549,2.84e-94,genome_blast,FALSE,TRUE,candidate
LOC134725173,adhesion_kpa,log,exploratory,136,45,0.3286164003674383,0.23996413874623818,0.9819499197351323,Glutathione hydrolase-like YwrD proenzyme (EC 2.3.2.2) (Putative gamma-glutamyltransferase YwrD) (EC 3.4.19.13) [Cleaved into: Glutathione hydrolase-like YwrD large chain; Glutathione hydrolase-like YwrD small chain],35.478,2.4799999999999998e-89,genome_blast,FALSE,TRUE,candidate
LOC134715424,adhesion_kpa,log,exploratory,136,45,0.2992845251450118,0.24230979487497745,0.9819499197351323,Dual oxidase 2 (EC 1.11.1.-) (EC 1.6.3.1) (NADH/NADPH thyroid oxidase p138-tox),40.391,0,genome_blast,FALSE,TRUE,candidate
LOC134721501,adhesion_kpa,log,exploratory,136,45,0.2469482104091259,0.24609063150278904,0.9819499197351323,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS),68.142,0,genome_blast,TRUE,TRUE,candidate
LOC134721949,adhesion_kpa,log,exploratory,136,45,0.3420291936926238,0.25013654552126735,0.9819499197351323,BAG family molecular chaperone regulator 1 (BAG-1) (Bcl-2-associated athanogene 1),35.751,3.35e-29,genome_blast,FALSE,TRUE,candidate
LOC134692100,adhesion_kpa,log,exploratory,136,45,0.15330826371356254,0.2516052917275856,0.9819499197351323,ACDC (Byssal EP-like protein 1) (EP-protein-1),33.862,8.24e-24,genome_blast,TRUE,TRUE,candidate
LOC134725830,adhesion_kpa,log,exploratory,136,45,-0.38432242889366125,0.25564826214817005,0.9819499197351323,Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55),63.053,0,genome_blast,FALSE,TRUE,candidate
LOC134694200,adhesion_kpa,log,exploratory,136,45,-0.30937262151714473,0.2559846587503725,0.9819499197351323,Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV) (Related to endostatin) (Restin-I); Restin-2 (Restin-II); Restin-3 (Restin-III); Restin-4 (Restin-IV)],42.146,3.0099999999999998e-52,genome_blast,FALSE,TRUE,candidate
LOC134721033,adhesion_kpa,log,exploratory,136,45,-0.5083170575508069,0.2584967859617177,0.9819499197351323,Tubulin-specific chaperone cofactor E-like protein (EL) (Leucine-rich repeat-containing protein 35),34.834,4.8000000000000006e-80,genome_blast,FALSE,TRUE,candidate
LOC134687560,adhesion_kpa,log,exploratory,136,45,-0.31690500124283777,0.26435163679741175,0.9819499197351323,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1),67.974,4.69e-70,genome_blast,TRUE,TRUE,candidate
LOC134728119,adhesion_kpa,log,exploratory,136,45,-0.23454832638722017,0.26805144288434335,0.9819499197351323,Collagen alpha-1(XXII) chain,35.678,1.43e-29,genome_blast,TRUE,TRUE,candidate
LOC134695901,adhesion_kpa,log,exploratory,136,45,0.2581726188452875,0.27299827055306514,0.9819499197351323,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 (Multisynthase complex auxiliary component p43) [Cleaved into: Endothelial monocyte-activating polypeptide 2 (EMAP-II) (Small inducible cytokine subfamily E member 1)],44.136,8.490000000000001e-85,genome_blast,FALSE,TRUE,candidate
LOC134694060,adhesion_kpa,log,exploratory,136,45,0.2575872422528699,0.27981121644277157,0.9819499197351323,Collagen alpha-4(VI) chain,22.619,1.8699999999999998e-48,genome_blast,FALSE,TRUE,candidate
LOC134695816,adhesion_kpa,log,exploratory,136,45,0.2288635951991102,0.28343393883747214,0.9819499197351323,Glutathione S-transferase C-terminal domain-containing protein,35.09,3.73e-114,genome_blast,FALSE,TRUE,candidate
LOC134724501,adhesion_kpa,log,exploratory,136,45,0.3463465449142788,0.2852302903394582,0.9819499197351323,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),52.511,0,genome_blast,FALSE,TRUE,candidate
LOC134708000,adhesion_kpa,log,exploratory,136,45,0.23407415112760518,0.28871736466352105,0.9819499197351323,Foot protein 13,76.238,4.119999999999999e-47,genome_blast,FALSE,TRUE,candidate
LOC134706926,adhesion_kpa,log,exploratory,136,45,-0.24602920734076472,0.29276015190572446,0.9819499197351323,"Hydroxyacylglutathione hydrolase, mitochondrial (EC 3.1.2.6) (Glyoxalase II) (Glx II)",63.534,3.809999999999999e-118,genome_blast,FALSE,TRUE,candidate
LOC134712215,adhesion_kpa,log,exploratory,136,45,0.414651861273446,0.2933456002361213,0.9819499197351323,Egl nine homolog 1 (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-PH2) (HIF-prolyl hydroxylase 2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2),59.817,1.99e-96,genome_blast,TRUE,TRUE,candidate
LOC134680969,adhesion_kpa,log,exploratory,136,45,0.09556335777536472,0.29363827428186645,0.9819499197351323,Collagen alpha-4(VI) chain,31.486,2.26e-36,genome_blast,FALSE,TRUE,candidate
LOC134711783,adhesion_kpa,log,exploratory,136,45,0.25970013641730116,0.3011294764430596,0.9819499197351323,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)],55.876,0,genome_blast,TRUE,TRUE,candidate
LOC134714216,adhesion_kpa,log,exploratory,136,45,-0.132474858022702,0.30123563274743104,0.9819499197351323,Microsomal glutathione S-transferase 1 (Microsomal GST-1) (EC 2.5.1.18) (Microsomal GST-I),49.306,1.3199999999999999e-40,genome_blast,FALSE,TRUE,candidate
LOC134693929,adhesion_kpa,log,exploratory,136,45,0.30706445499259194,0.31407356636789846,0.9908879864152446,Collagen alpha-4(VI) chain,24.664,2.03e-81,genome_blast,FALSE,TRUE,candidate
LOC134725805,adhesion_kpa,log,exploratory,136,45,-0.26720750959884937,0.31778279285227334,0.9908879864152446,Heat shock 70 kDa protein 12A,32.388,1.7699999999999993e-96,genome_blast,FALSE,TRUE,candidate
LOC134711397,adhesion_kpa,log,exploratory,136,45,-0.3457719284055237,0.325717855110644,0.9908879864152446,Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1) (p38),46.199,4.1199999999999986e-101,genome_blast,FALSE,TRUE,candidate
LOC134691039,adhesion_kpa,log,exploratory,136,45,0.23453953468848968,0.331924157995499,0.9908879864152446,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),30.269,4.1999999999999994e-88,genome_blast,FALSE,TRUE,candidate
LOC134696037,adhesion_kpa,log,exploratory,136,45,-0.22236342529010136,0.3353450523846728,0.9908879864152446,Heat shock 70 kDa protein 12A,33.764,1.87e-83,genome_blast,FALSE,TRUE,candidate
LOC134687162,adhesion_kpa,log,exploratory,136,45,0.1989876145062159,0.34634907700786943,0.9908879864152446,Glutathione S-transferase A4 (EC 2.5.1.18) (GST A4-4) (GSTA4-4) (GST class-alpha member 4) (Glutathione S-transferase 5.7) (GST 5.7),42.081,7.579999999999999e-46,genome_blast,FALSE,TRUE,candidate
LOC134716384,adhesion_kpa,log,exploratory,136,45,0.11312843412988777,0.3528573464567104,0.9908879864152446,ACDC (Byssal EP-like protein 1) (EP-protein-1),76.695,3.19e-126,genome_blast,TRUE,TRUE,candidate
LOC134717350,adhesion_kpa,log,exploratory,136,45,-0.10702953283683345,0.3587194495703748,0.9908879864152446,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1),44.521,8.009999999999998e-35,genome_blast,TRUE,TRUE,candidate
LOC134724488,adhesion_kpa,log,exploratory,136,45,0.12452665953304662,0.3605333227697246,0.9908879864152446,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),49.194,0,genome_blast,FALSE,TRUE,candidate
LOC134707902,adhesion_kpa,log,exploratory,136,45,0.21687857193736568,0.3706989600683568,0.9908879864152446,"Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)",69.421,0,genome_blast,FALSE,TRUE,candidate
LOC134686270,adhesion_kpa,log,exploratory,136,45,0.5127191763275208,0.37106216066083475,0.9908879864152446,Heat shock 70 kDa protein 14,46.094,2.0599999999999994e-153,genome_blast,FALSE,TRUE,candidate
LOC134725003,adhesion_kpa,log,exploratory,136,45,0.1571689998935889,0.37358329409739455,0.9908879864152446,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 (Multisynthase complex auxiliary component p38) (Protein JTV-1),34.161,1.4999999999999999e-33,genome_blast,FALSE,TRUE,candidate
LOC134719074,adhesion_kpa,log,exploratory,136,45,0.14317571906208665,0.37649262478248724,0.9908879864152446,Collagen alpha-4(VI) chain,41.148,3.21e-29,genome_blast,FALSE,TRUE,candidate
LOC134692000,adhesion_kpa,log,exploratory,136,45,-0.18016489596726654,0.37718792353021435,0.9908879864152446,"Isoleucine--tRNA ligase, cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IRS) (IleRS)",59.242,0,genome_blast,FALSE,TRUE,candidate
